instancia,radios,angulos,numero_de_instancias,lista_temperaturas
instancia_intercalada,40,30,1,"['1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1500.000000', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1370.281544', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1264.388926', '1264.388928', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1174.927920', '1174.927927', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1097.484058', '1097.484081', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '1029.211164', '1029.211231', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '968.167131', '968.167305', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '912.967667', '912.968084', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '862.591312', '862.592240', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '816.262784', '816.264729', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '773.379688', '773.383556', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '733.464577', '733.471925', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '696.132493', '696.145906', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '661.068341', '661.091973', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '628.010696', '628.051042', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '596.739926', '596.806894', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '567.069290', '567.177664', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '538.838114', '539.009511', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '511.906424', '512.171893', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '486.150634', '486.554038', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '461.459967', '462.062351', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '437.733409', '438.618562', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '414.876999', '416.158481', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '392.801355', '394.631282', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '371.419313', '373.999250', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '350.643595', '354.237950', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '330.384440', '335.336817', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '310.547113', '317.300142', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '291.029251', '300.148476', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '271.717973', '283.920451', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '252.486702', '268.675056', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '233.191633', '254.494395', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '213.667809', '241.486944', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '193.724722', '229.791384', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '173.141385', '219.581022', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '151.660822', '211.068879', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '128.983885', '204.513487', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '104.762351', '200.225470', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '78.591198', '198.574971', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000', '50.000000', '200.000000']"
